Violentos;Alerta;Pob;Morad;Urbano;Ingreso;Pobreza;Cesantia;Divorcio;Hsol;Inmig;NIng;Sobrep;Area;Dens;Transp
10412;Alto;31997;2,1;100;46395;5,99;4,77;9,25;0,67;17,66;10,01;1,19;2,6;12212,6;20,57
3425;Bajo;21130;2,63;84,78;35151;6,61;5,11;9,68;1,01;0,25;0,28;2,85;30,4;695,4;0,14
7562;Alto;45895;2,72;100;38354;5,05;4,38;11,78;1,13;1,94;0,97;2,59;18,9;2430,4;0,08
4992;Alto;20009;3,22;100;41096;2,07;3,25;9,07;0,84;1,74;1,2;4,49;4,2;4728;0
4417;Alto;28716;2,48;100;32690;7,53;6,75;10,9;1,91;0,67;1,77;2,59;26,9;1067,4;2,73
25237;Alto;173072;2,49;100;26344;11,53;6,15;13,69;5,04;0,81;0,6;3,35;64,9;2666,3;2,15
1781;Bajo;11482;2,94;100;45489;3,74;3,36;8,18;1,81;0,07;0,33;2,95;13,5;847,8;0,6
6055;Alto;32503;3,1;100;53479;5,28;4,22;8,53;1,58;4,65;1,41;3,64;11,4;2850,1;0,72
3161;Bajo;11706;2,27;100;26818;5,48;4,01;9,28;1,03;1,32;1,3;1,94;4,4;2638,6;4,17
6018;Alto;31282;2,67;100;28950;8,05;3,27;13,21;0,95;0,77;0,53;6,68;9,9;3167,5;2,62
4493;Alto;29101;2,95;100;25009;11,59;6,17;11,06;2,95;1,25;0,44;3,23;20,4;1429,9;0,6
5006;Alto;33687;2,43;0;35230;5,24;5,1;9,89;1,98;1,28;1,26;1,76;41,2;817,2;0,77
2489;Bajo;14658;2,65;100;31161;10,12;6,83;11,66;0,72;1,38;1,16;3,2;9,7;1516,1;0
8851;Alto;58043;3,01;100;37601;6,53;3,76;8,63;1,01;0,73;0,35;3,45;41,8;1388,3;0,07
3572;Bajo;25198;2,82;80,26;26634;23,38;14,01;13,7;8,09;0,08;0,51;5,19;32,5;774,3;0,91
13370;Alto;84161;2,52;100;19807;21,86;11,23;15,06;5,23;0,32;0,79;3,55;21;4017;2,45
2351;Bajo;10332;2,74;100;37695;4,52;4,96;7,56;0,53;0,46;0,4;2,94;7,3;1417,6;0,15
3172;Bajo;10762;2,32;100;46502;5,24;2,43;13,05;0,87;2,35;1,22;1,94;3,1;3458,2;1,69
12437;Alto;72033;2,87;100;30389;14,25;6,98;12,89;4,13;2,88;1,74;5,02;15,7;4596,3;2,15
13067;Alto;83312;2,4;100;29407;18,96;5,05;10,73;1,83;4,62;1,31;1,29;23,4;3565,8;5,62
4079;Bajo;13268;2,6;100;31461;9,75;6,54;14;1,13;14,54;10,34;3,77;3;4364,5;2,91
2197;Bajo;13347;3,01;89,11;43598;1,75;3,42;6,14;0,41;1,16;0,49;1,78;13,7;973;0,58
3903;Bajo;16839;3,48;0;24470;21,04;15,72;9,8;5,65;11,2;18,13;13,53;4,8;3528,7;0
2912;Bajo;20123;2,64;0;26276;15,04;5,45;10,72;2,66;1,17;0,51;2,91;32,1;625,9;0,39
4926;Alto;29060;2,76;100;33118;7,89;6,17;11,34;1,76;0,53;0,78;3,19;21,6;1346,9;2,06
6565;Alto;31585;2,43;100;46885;3,63;3,2;13,96;0,92;3,96;1,55;1,83;7;4489,1;10,45
3893;Bajo;21603;2,88;0;24584;17,45;7,66;10,68;4,99;2,73;1,14;3,6;12,8;1689,3;0,41
3478;Bajo;26751;2,7;0;47924;5,59;4,75;14,4;2,74;1,82;0,8;3,89;2686,9;10;5,09
3997;Bajo;16603;2,46;0;21135;15,36;7,2;10,15;3,77;0,07;0,21;2,77;4,4;3811,2;0,82
6689;Alto;31384;3,26;0;25147;23,25;13,9;11,32;4,43;9,96;15;9,9;6,5;4849,2;0,6
2210;Bajo;12392;2,44;0;24296;10,72;3,73;10,69;0,73;0,52;0,3;2,3;9,2;1351,7;0,26
26573;Alto;180650;2,86;100;37274;7,83;4,9;12,76;2,5;4,95;3,53;4,62;59,4;3040,6;2,11
8070;Alto;52133;2,56;100;31583;8,27;5,85;11,16;1,55;0,52;0,54;2,71;24,4;2139,5;1,14
3145;Bajo;18082;2,79;99,87;51265;1,98;2,23;6,97;2,24;1,21;0,38;2,92;12,3;1464,3;2,69
9339;Alto;61607;2,28;100;22267;15,87;5,56;14,32;4,71;0,72;0,78;1,89;36,2;1701,7;2,66
3420;Bajo;15799;2,55;0;21543;21,65;6,17;13,19;3,74;0,09;0,53;2,79;5,9;2697,9;0
2989;Bajo;17140;2,88;0;32098;9,65;5,2;11,59;2,11;0,97;1,95;4,37;10,1;1703,8;0
4735;Alto;25380;2,79;100;54505;1,58;2,27;7,49;0,21;1,63;0,87;2,56;13;1945,1;0,27
6724;Alto;37670;2,82;100;47533;4,52;3,35;11,75;2,36;4,77;1,9;4,78;13,1;2877,3;8,6
7223;Alto;30938;2,51;100;28312;9,73;8,07;12,12;2,16;0,21;0,66;3,12;5,5;5625,1;1,75
2091;Bajo;13700;2,96;63,39;48507;1,81;5,82;6,67;0,84;0,45;0,66;3,77;21,2;647,3;0,39
3228;Bajo;13383;2,44;100;29549;5,2;4,41;12,82;1,67;0,22;0,55;2,06;4,3;3118,1;1,2
8974;Alto;54844;2,34;100;18276;23,18;10,76;12,48;2,5;0,45;0,38;1,7;15,4;3553;1,64
9845;Alto;34213;2,56;100;38507;5,19;5,16;8,82;2,5;5,2;4,19;3,87;3,5;9872,2;8,86
2333;Bajo;11414;2,73;0;22677;17,28;4,36;12;2,53;0,37;0,31;1,98;4,7;2430,6;0,12
14422;Alto;95706;2,58;100;17060;29,04;15,6;13,89;8,39;0,4;1,37;4,4;34,8;2747,9;2,43
8103;Alto;50008;2,47;100;28117;10,34;6,2;13,1;1,84;0,42;0,76;2,47;19,5;2569,3;0,35
3340;Bajo;22090;2,81;86,1;57606;1,43;2,31;7,43;0,51;0,86;0,57;2,38;29;762,4;2,44
2965;Bajo;15550;2,48;0;21989;14,23;10,84;14,82;1,6;0,07;0,31;2,44;7,7;2014,2;0,67
2103;Bajo;11066;2,41;0;24573;9,87;1,83;9,79;0,81;0,08;0,13;1,68;10,4;1067;0,48
4337;Bajo;15757;2,55;100;27289;10,88;6,47;11,38;4,19;1,02;0,95;2,93;3,3;4716;1,19
6583;Alto;31739;2,54;100;28694;5,89;5,9;9,25;2,36;0,41;0,92;2,92;7,5;4237,5;6,27
4899;Alto;18734;2,36;100;31793;7,82;6,25;14,09;5,33;2,59;0,86;2,53;4,1;4583,1;13
6825;Alto;20314;2,67;100;40431;5,31;7,62;10,66;5,07;4,97;3,5;5,58;2,7;7422,5;9,49
2180;Bajo;11880;2,53;0;26777;9,21;6,16;12,52;1,85;0,32;0,58;2,94;9,6;1238,5;1,27
54514;Alto;368383;2,29;100;25324;18,53;6,67;13,1;8,98;3,67;1,77;2,76;56,9;6472,9;16,42
5906;Alto;32295;2,92;100;24265;19,89;5,69;6,91;2,62;1,29;0,55;2,49;10,4;3093,5;1,3
5126;Alto;14272;2,62;100;53539;1,15;1,96;6,41;0,39;1,85;0,96;2,4;2,2;6430;2,4
4605;Alto;33830;2,52;100;12931;39,91;6,77;4,92;8,48;2,76;0,81;1,43;33,7;1004,9;0,1
3737;Bajo;16027;2,72;100;30037;12,03;8,58;14,65;14,36;2,61;2,65;6,75;6;2663,9;14,26
4270;Bajo;28583;2,54;0;25238;14,26;5,89;12,51;6,75;0,3;0,27;2,38;30,5;937,6;0,05
1837;Bajo;10426;2,43;100;24509;11,83;3,16;13,87;3,38;0,11;0,23;1,35;7,3;1422,8;0,27
6796;Alto;39127;2,67;100;25523;19,34;6,31;9,28;4,45;1,56;0,62;2,19;10,9;3580,2;3,37
6741;Alto;37649;3,01;100;31702;15,07;7,34;14,78;4,9;6,73;6,6;6,13;11,6;3233,3;0,41
11400;Alto;49847;2,75;100;33063;9,78;5,88;12,99;6,01;15,69;10,36;5,85;5,5;9109,5;3,69
6578;Alto;35303;2,75;100;63607;1,75;2,77;10,55;1,01;3,33;1,53;2,69;11,8;2992,8;1,9
8217;Alto;54909;2,87;100;16223;37,76;11,99;12,86;16,24;0,82;0,49;6,92;27,1;2025,3;3,79
3310;Bajo;21744;2,54;0;20646;18,95;6,58;10,4;1,35;1,72;0,44;1,37;21,3;1022,8;0,12
2791;Bajo;19381;2,62;0;22664;22,73;8,22;13,59;5,6;0,45;1,17;3,63;22,2;873;0
10120;Alto;68842;3,14;99,51;41974;8,87;6,92;11,31;3,58;6,63;4,34;6,66;80,4;856,1;0,89
10933;Alto;34365;3,81;100;22515;26,13;12,37;10,19;12,57;28,86;36,78;20,87;2,7;12958,1;9,79
3962;Bajo;18942;2,82;0;21897;25,11;9,96;13,78;13,79;0,74;1,53;6,57;6,4;2937,8;3,8
1601;Bajo;10735;2,89;72,27;45262;3,81;1,97;6,85;1,55;0,48;0,62;3,47;15;717,3;1,04
19581;Alto;128398;2,75;100;33453;10,07;6,82;11,8;3,48;7,26;6,2;5,79;42,1;3047,5;4,03
1879;Bajo;13364;2,81;0;13704;41,55;15,94;13,96;9,32;0,35;0,5;6,62;14,3;934,3;0,33
3655;Bajo;26017;2,52;0;19002;21,21;9,12;12,71;1,93;0,34;0,31;2,89;43,3;601;0,1
6615;Alto;33558;2,99;0;40256;7,39;7,28;11,77;2,56;3,21;3,49;5,86;9,9;3378,8;0,5
8684;Alto;40087;2,42;100;32150;12,77;6,44;12,51;7,71;2,76;0,73;3,01;6,1;6580,3;4,92
2083;Bajo;12915;3,19;0;13109;40,99;7,7;4,27;1,18;0,65;0,42;0,57;5,7;2272,2;0,33
5580;Alto;24160;2,75;0;30194;13,83;6,63;12,3;6,59;4,28;4,08;4,23;5,1;4708,8;3,1
6549;Alto;38149;2,47;100;34950;5,4;4,14;15,38;1,87;4,08;2,24;2,45;16,6;2295,9;0,2
156993;Alto;1110549;2,73;99,95;33686;13,38;5,72;12,8;4,5;10,36;6,53;5,7;335,7;3308,5;4,41
2473;Bajo;12711;2,7;0;21496;13,58;5,42;12,27;3,08;0,13;0,06;2,78;9,9;1279,8;0,11
1731;Bajo;12381;2,77;68,13;25500;7,47;6,24;8,07;1,08;0,27;0,22;2,7;48,3;256,2;0,23
4507;Alto;24967;2,69;100;32779;6,69;4,98;13,39;3,4;0,3;1,12;3,62;15,3;1634,8;0,79
132179;Alto;935933;2,86;100;23584;22,64;8,92;14,01;3,48;3,28;7,13;6,9;345;2712,7;5
395415;Alto;2783726;2,72;100;26301;21,62;11,32;12,99;12,08;7,44;7,42;7,65;233;11945,9;29,94
2611;Bajo;11951;2,5;0;28989;9,61;5,59;10,95;1,65;0,39;0,23;2,93;6;1995,8;0,73
2009;Bajo;14363;2,87;0;34588;6,76;7,86;9,88;1,83;0,42;0,7;3,94;43,8;328;0,45
17473;Alto;113313;2,48;100;35237;8,3;4,62;14,42;2,04;4,54;2,74;3,12;34,9;3245,3;2,34
8651;Alto;41259;3,09;100;50945;7,74;4,31;10;3,41;10,14;9,4;7,79;6,8;6042,6;1,35
5627;Alto;35184;2,95;100;57132;1,15;2,25;4,16;0,22;1,07;0,65;3,59;27,8;1265,5;1,14
1747;Bajo;10448;2,59;40,12;35828;6,52;4,53;11,46;1,22;0;0,21;2,43;34,5;303,2;0
2544;Bajo;14120;2,67;100;27914;15,47;9,79;13,7;2,83;1,2;1,05;4,02;14,8;956,1;0
5866;Alto;33892;2,8;100;19391;25,56;14,24;13,59;9,84;2,33;6,42;7,35;12,4;2731,5;4,07
4797;Alto;31656;2,54;100;21745;21,82;8,24;14,39;5,85;0,33;0,44;3,65;21,8;1451,3;0,11
12626;Alto;68784;3,1;100;41435;8,03;5,7;12,08;2,77;12,23;7,6;7,75;11;6257,6;1,64
2706;Bajo;10164;2,66;0;32073;6,33;3,17;7,35;0,87;0,29;0,01;2,48;4,1;2487,5;0,69
1897;Bajo;10747;2,1;100;34158;8,43;3,93;7,47;1,95;0,25;0,68;1,31;14,6;736,1;0
2398;Bajo;10632;2,45;0;21568;16,42;6,76;10,31;2,88;0,28;0,37;2,21;5,7;1857,4;0,38
4484;Alto;20651;3,52;0;13060;46,12;19,01;8,4;2,06;9,69;29,78;14,71;4,9;4190,5;1,25
29628;Alto;203056;2,38;100;23551;20,89;6,43;15,77;13,21;0,79;0,4;2,88;62,3;3259,7;12,86
9812;Alto;50024;2,65;100;42665;3,89;4,56;6,78;1,46;3,2;2,71;2,88;9,4;5298,9;5,66
3117;Bajo;20075;2,9;97,03;51014;2,52;3,5;8,39;0,8;1,51;0,71;2,51;36,3;553,6;1,39
13872;Alto;84724;2,56;100;34995;7,11;6,26;12,67;1,91;0,88;0,5;2,97;21,2;3996,4;0,47
2998;Bajo;20084;2,61;79,48;38920;4,52;4,04;7,82;1,88;0,5;0,58;2,35;37,1;541,7;0,66
2319;Bajo;12974;2,63;100;36171;7,5;5,84;9,69;0,54;0,23;0,56;2,57;9,4;1373,8;0,35
3862;Bajo;20971;2,53;100;46212;4,26;2,91;8,39;0,48;1,59;0,81;1,76;10,6;1979,1;3,91
3303;Bajo;18261;2,8;84,98;43968;1,79;2,65;6,21;0,96;1,12;0,84;1,93;17,8;1027,8;1,09
4262;Bajo;20688;3,17;100;37695;7,82;6,41;11,41;3,53;11,2;8,54;9,94;7,5;2768,7;3,15
2542;Bajo;11365;2,72;0;23184;17,28;5,8;9,04;0,87;1,72;1,17;2,27;5,1;2214,5;0
2429;Bajo;10588;2,3;100;23038;14,65;4,18;14,45;3,52;0,33;0,16;1,84;5;2102,5;1,24
4760;Alto;26609;3,03;100;74401;1,36;2,55;3,87;0,43;4,74;2,72;3,53;14,4;1850,4;6,69
2381;Bajo;12169;2,89;86,31;47284;2,23;3,88;8,36;0,71;1,03;0,23;3,71;14,3;852,9;2,15
2814;Bajo;13476;3,89;100;31633;8,47;5,59;6,36;0,56;0,54;0,65;22,31;7,1;1897;1,66
1935;Bajo;12567;2,51;0;34255;6,48;4,72;10,43;0,84;0,41;0,27;3,22;34,8;361,5;0,28
25955;Alto;163860;2,52;100;21242;22,7;8,17;12,15;10,32;2,43;1,73;3,52;26;6300,5;10,98
7278;Alto;40263;2,62;100;64587;3,16;2,75;10,85;0,5;10,55;3,22;2,26;10,7;3771,4;1,7
7680;Alto;42198;2,87;0;27293;13,23;8,77;11,47;2,66;7,45;8,24;5,47;9,9;4248,7;0,47
17234;Alto;58041;3,1;100;26669;17,02;10,94;11,46;11,94;22,98;21,03;10,36;3,2;18056,6;12,48
2690;Bajo;10227;2,57;0;28892;7,95;3,6;9,24;1,34;0,63;0,09;2,78;4,5;2287,1;0
17599;Alto;111348;2,65;100;41675;6,69;4,58;13,55;1,61;7,33;3,08;3,63;30,5;3646,5;10,08
22985;Alto;139739;2,72;100;22140;27,51;10,73;15,22;20,8;7,16;9,74;5,67;17,9;7794,8;17,32
1978;Bajo;13142;2,42;75,55;37161;3,52;2,32;9,97;0,51;0,93;0,51;1,77;21,4;614,6;1,16
2389;Bajo;12420;2,54;0;21119;20,03;7,91;11,69;3,54;0,35;0,14;1,72;5,8;2154,8;0,39
32020;Alto;222103;2,49;99,77;33214;7,43;4,71;15,16;3,14;2,28;1,37;2,48;137,3;1617,6;4,03
3754;Bajo;25684;3,08;82,66;58250;2,23;3,53;6,59;0,34;1,35;0,57;2,77;34,1;753,4;1,27
4646;Alto;19997;2,19;100;57573;2,3;3,02;11,05;0,25;1,23;0,34;1,02;5;4038,2;0,39
2090;Bajo;12942;2,87;86,68;38527;7,54;2,54;8,04;3,19;0,7;0,38;2,7;19,6;661,1;0,32
3384;Bajo;11343;2,04;100;38464;3,86;2,95;10,4;0,71;1,34;0,38;0,86;3,4;3308,9;0
7813;Alto;58362;2,77;0;21603;15,23;7,16;12,16;1,98;1,5;0,92;3,69;3569,8;16,3;0,4
3737;Bajo;19810;2,52;100;65372;2,12;1,85;5,91;0;0,73;0,35;1,73;12;1646,4;0
1897;Bajo;10420;2,58;0;20618;18,85;6,84;11,2;4;0,08;0,18;3,54;5,8;1790,4;0,21
4207;Bajo;26481;2,81;0;22291;16,93;7,02;8,61;2,76;0,59;0,45;2,01;24,9;1061,6;0,17
6338;Alto;20051;2,75;100;26615;14,22;11,35;14,45;2,11;1,17;0,73;4,85;2,9;6866,8;0,68
17220;Alto;108961;2,52;100;30533;12,09;7,77;11,36;6,61;1,87;4,39;3,43;29,6;3682,4;3,18
3422;Bajo;10446;2,55;100;46866;2,34;3,65;8,15;1,57;3,14;1,61;3,23;2,4;4347,4;10,27
3388;Bajo;20999;2,98;75,48;43244;3,51;4,44;6,63;1,06;0,61;0,33;3,34;47,1;445,5;0,7
3013;Bajo;20456;2,82;85,96;45763;3,08;5,12;7,81;0,79;0,93;1,58;3,38;30,2;677,2;0,76
3464;Bajo;19872;2,56;100;33273;15,69;4,96;11,35;4,59;0,38;0,46;3,21;14,1;1409,8;0
2062;Bajo;11751;2,74;100;30147;7,2;4,43;9,6;0,86;0,2;0;2,47;11,8;995,2;0,19
3064;Bajo;20244;2,75;78,96;46301;2,09;4,45;8,01;0,91;0,33;0,15;3,33;31,7;638,3;2,08
3188;Bajo;19033;2,69;100;40417;5,61;4,44;11,7;1,06;0,77;0,65;2,83;13,1;1456,9;1,17
5294;Alto;29462;2,5;0;24474;14,66;6,9;15,32;2,89;0,67;0,66;2,76;11,9;2476,6;0,34
7464;Alto;47358;2,83;100;42095;2,87;3,86;8,25;0,4;0,26;0,44;3,16;27,7;1707,4;0,4
3612;Bajo;25992;2,7;100;31266;11,53;6,41;12,19;6,42;0,78;1,51;4;43,9;592,4;1,56
26277;Alto;176664;2,53;100;25333;16,79;7,19;15,86;3,78;3,27;2,3;3,92;49,8;3549,2;3,88
1999;Bajo;12926;3,02;87,34;58018;0,64;5,24;5,98;0,21;0,54;0,09;3,29;19,4;666,9;2,5
6470;Alto;46535;2,59;0;23318;16,45;5,1;11,4;1,64;0,83;0,42;2,07;75,9;612,9;0,13
9906;Alto;49708;2,35;100;26722;10,32;5,55;13,07;7,09;10,32;2,05;2,96;7,6;6533,6;3,3
3295;Bajo;20384;2,71;90,84;44250;2,06;2,13;7,68;0,5;1,04;0,37;1,98;18,4;1107,2;0,34
5832;Alto;34544;2,47;0;23727;14,25;5,63;9,2;1,89;0,75;0,42;1,91;13,7;2514,9;0,36
2122;Bajo;13553;2,53;0;22476;16,4;5,48;11,88;2,83;0,25;0,43;2,41;23,7;571,7;0,51
5372;Alto;31702;2,44;100;41045;3,31;2,84;9,79;0,41;0,68;0,25;1,83;18,6;1708,2;1,6
4235;Bajo;11632;2,56;100;39667;5,73;5,46;10,43;4,16;6,3;3,74;3,7;2,4;4755,5;3,16
3190;Bajo;17531;2,63;0;22279;18,15;5,23;8,35;2,39;0,33;1,35;3,41;11;1588,8;0,62
6065;Alto;29387;2,22;100;25422;10,9;4,95;16,76;2,18;1,54;1,23;1,76;6,8;4344,6;4,4
14013;Alto;88680;2,79;100;50075;3,46;4,46;7,29;0,77;8,59;2,6;3,33;31,3;2836,3;10,02
3286;Bajo;12482;2,28;100;24864;10,34;6,08;13,91;1,85;1,53;1,2;1,44;3,7;3402,9;0,6
4607;Alto;25067;3,22;100;58995;3,04;3,68;4,56;0,77;6,42;2,75;5,03;10,9;2308,3;5,73
2162;Bajo;14358;3,02;90,35;79092;1,53;2,65;5,93;0,49;1,96;0,39;2,86;25,2;568,7;2,12
5977;Alto;37352;2,66;0;30548;7,86;5,03;11,21;1,17;0,21;0,4;2,68;22,2;1685,9;0
2895;Bajo;20906;2,71;0;30896;7,74;3,88;9,52;1,14;0,78;0,58;2,01;48,5;431,3;0,26
1335;Bajo;10550;2,56;0;23053;12,61;6,26;10,13;0,94;0,98;0,11;1,87;78,5;134,4;0,13
1713;Bajo;11732;2,92;100;52011;1,99;3,03;6,64;1,05;0,69;0,39;2,96;21,3;550,5;0,74
6383;Alto;22686;3,39;100;40865;9,37;7,31;10,59;2,62;8,87;5,25;9,49;3,7;6151,3;1,95
7020;Alto;32090;2,42;100;32321;6,46;6,12;9,11;0,98;1,99;1,79;2,15;5,9;5456,7;2,38
3994;Bajo;18419;2,54;0;26151;9,85;3,54;10,01;2,62;1,04;0,4;1,68;5,6;3278,3;0,5
9377;Alto;56788;2,71;100;38488;5,32;4,97;10,25;2,46;2,18;1,4;3,58;20,7;2745,7;4,26
16826;Alto;111498;2,78;99,93;36058;9,67;6,11;13,33;3,74;11,08;6,2;5,97;45;2476,9;8
5057;Alto;34298;2,93;100;28003;16,8;5,08;6,4;2,04;1,38;0,55;2,13;29,5;1163,8;0,29
4119;Bajo;20489;3,06;100;51198;2,79;4,53;6,04;0,94;3,32;1,44;4,79;8,7;2365,9;2,88
5830;Alto;29911;2,4;100;39848;3,22;2,79;11,49;1,33;5,41;3,8;2,67;8,4;3567,6;2,84
3087;Bajo;12267;2,35;100;18974;12,18;7,49;7,98;1,49;0,26;1,17;2,4;3,6;3376,7;2,83
4238;Bajo;16534;2,07;100;29584;6,89;2,2;13,55;3,72;2,25;0,84;0,87;4,2;3905,1;3,36
4403;Alto;13692;2,69;100;37998;6,76;5,74;6,87;1,28;8,28;7,98;3,6;2,9;4687,1;3,4
4579;Alto;27974;3,43;84,18;70039;2,77;3,89;4,05;2,02;2,18;1,3;4,32;31,7;882,6;13,08
6584;Alto;28844;2,43;100;27606;14,71;6,99;12,33;10,11;4,27;1,52;3,55;5,3;5410,8;7,52
2378;Bajo;11683;2,75;0;20347;20,75;13,21;13,46;7,73;2,15;2,01;6,12;8,3;1407,6;1,84
5858;Alto;25062;3,27;0;31605;12,15;7,66;9,89;3,51;10,73;13,11;11,77;4,8;5260,7;0,63
7209;Alto;41688;2,29;100;32393;7,02;4,58;15,35;2,38;3,09;1,09;1,99;16,8;2476,7;5,02
2844;Bajo;16857;2,67;78,15;42474;4,34;5,48;8,04;0,43;0,53;0,21;2,38;24;701,1;1,11
3015;Bajo;14292;2,68;0;16305;28,16;8,38;12,48;8,59;0,21;0,42;3,5;4,7;3043,4;0,12
10052;Alto;57878;2,79;100;38514;6,51;6,05;7,99;2,06;6,16;3,12;3,23;13,2;4399,8;5,88
6149;Alto;38518;2,8;87,72;47106;2,8;3,83;7,33;0,62;0,64;1,06;2,75;37,3;1033;0,46
6202;Alto;35761;2,7;100;35684;12,37;6,2;14,69;6,86;10,66;8,48;6,41;13,8;2582,4;3,44
4090;Bajo;24725;2,26;100;23695;13,46;6,59;13,79;4,71;1,4;0,63;2,56;12,6;1957,3;0,49
5774;Alto;34402;2,57;100;26787;16,88;8,58;16,32;10;1,97;1,75;4,49;14,3;2413,2;16,19
16568;Alto;114323;2,64;100;24495;21,15;7,84;14,35;5,03;1,55;1,2;4,5;82,9;1378,4;1,4
2527;Bajo;11500;3,81;100;42032;3,57;5,32;6,01;0,18;0,28;0,37;22,41;6,4;1804,8;3,47
8193;Alto;50452;2,48;100;36584;5,41;5,28;12,02;3,26;3,2;2,04;2,16;18,7;2702,4;5,95
1918;Bajo;10030;2,55;0;31061;5,87;2,36;7,92;0,59;0,05;0,24;2,49;8,6;1162,5;0,58
2393;Bajo;12361;2,8;100;51988;1,49;3,47;8,01;1,12;2,33;0,97;3,33;16,2;764,2;3,02
1641;Bajo;11838;2,48;0;20518;14,07;3,72;12,83;1,66;0,35;0,33;1,88;56;211,5;0,25
2534;Bajo;18042;2,73;0;21427;21,86;6,87;12,22;3,24;1,78;1,65;4,75;17,9;1005,5;0,14
3263;Bajo;17655;2,65;0;36652;7,5;2,82;11,53;1,44;0,57;0,55;2,06;9;1972,2;0,06
2733;Bajo;10401;3,06;0;36710;6,65;8,25;10,17;2,11;4,76;7,33;6,17;3,9;2642,5;0,15
3260;Bajo;12324;2,57;100;21529;16,38;11,6;17,87;4,95;3,47;3,22;3,4;3,6;3393,2;0,22
4916;Alto;24288;2,73;100;38785;3,86;3,39;8,96;1,54;0,49;0,37;2,68;8,4;2896,5;2,21
3105;Bajo;15718;2,6;100;32141;7,76;5,68;9,16;0,65;0,81;0,23;2,27;8,7;1805,8;0,27
90696;Alto;628088;2,61;100;23627;22,22;8,88;13,25;12,11;1,74;1,88;4,98;99,4;6317,6;11,14
5225;Alto;30050;2,66;100;27591;11,81;5,62;13,96;3,59;4,04;3,75;3,36;12,9;2336,7;0,35
2263;Bajo;10747;2,5;0;20196;12,01;5,41;11,45;0,52;0,96;0,54;2,81;6,4;1678,2;0,16
1962;Bajo;10610;2,71;0;22684;21,38;7,07;9,91;3,37;1,17;5,41;4,8;8,5;1244,1;0,28
8295;Alto;32063;2,29;100;67723;3,78;2,36;11,96;0,8;2,45;0,78;1,27;4,1;7874;0,88
7916;Alto;44822;1,96;100;26703;5,79;5,82;7,72;0,51;2,39;1,68;0,61;11,9;3765,3;0,69
2471;Bajo;15302;2,75;82,38;25058;12,29;9,63;10,88;3,06;0;0,3;3,33;24,7;620,3;0,45
3451;Bajo;22156;2,98;8,5;52798;2,3;5,03;7,9;1,11;0,92;0,57;3,2;33,8;655,4;0,4
2881;Bajo;14589;2,82;100;40885;3,08;4,38;8,12;1,15;2,56;1,62;3,13;9,1;1599;0,12
3724;Bajo;24461;2,59;0;25366;11,66;3,58;13,06;2,94;0,76;0,42;1,74;20,5;1194,9;0,18
10934;Alto;70745;2,53;100;34922;7,85;3,5;8,83;1,71;3,23;1,38;2,36;30,5;2318,3;3,66
3709;Bajo;24710;3,01;84,29;58756;1,59;3,28;6,64;0,76;2,06;0,95;4,03;39,9;619;8,96
5109;Alto;13874;2,5;100;36532;3,73;4,14;10,77;0,99;0,53;0,58;2,47;2,3;6085,1;0,53
2458;Bajo;11843;2,45;0;21321;12,25;7,55;10,19;1,55;0,28;0,11;2,36;6,9;1717,7;0,34
25227;Alto;173339;2,88;100;51231;4,25;4,19;10,71;1,86;9,58;3,75;4,7;79,8;2172,1;4,68
6552;Alto;43858;2,59;100;46259;3,18;2,41;8,58;0,72;2,62;0,97;1,67;32,3;1358,5;0,18
4350;Alto;23285;3,5;0;19185;38,74;8,22;5,65;2,9;1,21;0,46;3,5;7,5;3108;1,01
7593;Alto;10733;2,51;100;32846;8,72;7,65;7,63;2,91;10,89;7,97;3,37;0,9;12274,7;23,57
4060;Bajo;25792;2,74;85,61;54305;2,94;3,5;8,25;1,27;4,26;1,68;2,89;42,4;607,7;6,38
17813;Alto;88675;2,88;100;25719;18,05;10,86;14,92;14,64;3,6;4,8;7,53;7,9;11185,6;10,27
5675;Alto;40181;2,16;99,82;27538;12,6;5,41;16,1;3,37;10,07;5,08;3,03;79,3;506,7;3,07
5350;Alto;33530;2,53;0;22469;17,86;7,32;13,49;3,15;0,42;1;2,15;17,5;1917,3;1,06
7670;Alto;40773;3,03;0;35083;9,88;6,97;12,82;3,37;2,4;2,48;5,99;9,1;4462,9;0
4173;Bajo;26840;2,73;100;42315;2,82;3,27;6,59;0,53;0,17;0,3;2,73;34,5;778,5;0,78
1526;Bajo;10885;2,47;0;22405;13,12;9,67;10,72;1,96;0;0,25;2,86;36,5;298,2;1,49
2307;Bajo;10034;3,06;0;16478;30,65;6,8;5,96;3,27;1,2;0,67;2,35;3,2;3131,7;0
2973;Bajo;12200;2,67;100;21085;20,54;8,52;13,64;4,85;0,28;0,36;4,55;3,5;3509,8;2,63
2058;Bajo;13852;2,8;38,69;37092;4,32;7,45;7,69;0,97;0,17;2,28;3,82;51,9;267,1;0,55
6329;Alto;28434;3,33;100;33084;16,75;7,57;12,77;4,4;11,92;10,37;12,18;5,2;5434,6;1,8
2669;Bajo;13882;2,43;100;34835;3,98;4,39;12,37;0,65;0,49;0,25;1,45;11,3;1230;1,32
3765;Bajo;11992;3,53;0;33482;13,23;6,59;8,53;2,23;9,1;18,56;14,82;2,7;4383;0,37
2001;Bajo;11257;2,64;0;24604;9,23;3,63;12,21;0,84;0,48;0,82;3,45;15,2;741,8;0,43
